Time(Iteration),syncCoLinUCB,GOBLin,AsyncCoLinUCB,LinUCB
0,17.2094271169,15.0532356616,13.3736704116,14.0231632433
10,48.8096892766,40.6918968791,46.91921759,51.1689519507
20,53.0389575266,46.5110571098,50.8966077523,55.9965997463
30,55.4271528607,49.0560654685,53.3982355042,59.0555732073
40,57.6835427057,51.3744540707,55.2264281083,61.3132147445
50,59.1329232524,53.0781264015,56.3922747782,62.8869865776
60,60.4463868867,54.691205263,57.4539288868,64.255445058
70,61.264388065,55.9056343977,58.2619045862,65.2269830006
80,62.0714722892,57.3886141243,59.3548359995,66.4409810274
90,62.773876905,58.2966286714,60.2687980833,67.4629348124
100,63.2505627679,59.0328555028,60.9828597949,68.233614524
110,64.1301139125,59.7938566213,61.9361220561,69.2069122427
120,64.767225229,60.5846110932,62.5626289801,69.876617434
130,65.4406732843,61.18780319,63.2404879798,70.5813597777
140,66.2413215054,62.3107144002,63.8363200999,71.4478814143
150,66.8754510808,62.9910359564,64.5632150635,72.2311424656
160,67.3886279678,63.6158037103,65.1358018617,72.8612043002
170,67.7581003711,64.1012878123,65.5049836672,73.226583492
180,68.044093824,64.3956792427,65.8512230309,73.534199689
190,68.5627368977,64.7773197119,66.3118568738,74.1046546708
200,69.0685173187,65.1860856441,66.6938155841,74.612809196
210,69.3530583929,65.5361849902,66.9928250647,74.9630365711
220,69.6527109483,65.8207178788,67.3455354282,75.3161440509
230,69.9790981078,66.2156903583,67.7049799144,75.7140112887
240,70.4643500742,66.7190375224,68.2664717858,76.2806821917
250,70.6380681326,67.01394145,68.4583411661,76.7286181849
260,70.8647203881,67.2467022982,68.6605492813,76.9482512775
270,71.0564659321,67.5497264011,68.8385507,77.1501964053
280,71.4056415618,68.0971565458,69.2024096914,77.6256218793
290,71.8597622943,68.5675252082,69.5792192883,78.0771182433
300,72.1270620525,68.8331215101,69.882160608,78.4428493154
310,72.5034209509,69.3273872195,70.1859882587,78.8934647601
320,72.7823219685,69.5425481909,70.5800693195,79.2910725756
330,72.9441893195,69.8485640599,70.743636417,79.5770946366
340,73.0369686117,70.0455746677,70.8364157092,79.6698739288
350,73.1301739067,70.2765661013,70.9321374702,79.8445554998
360,73.3697027244,70.61810257,71.1831742297,80.0988918356
370,73.5587458937,70.9673736073,71.42513988,80.3650770775
380,73.7028710042,71.18797304,71.6396816307,80.6049521798
390,73.8914007471,71.4063474287,71.8282113737,80.8273641705
400,74.2023054396,71.7284116962,72.2028642021,81.170077252
410,74.5520286441,72.2051795362,72.7794932787,81.7679720768
420,74.7362289369,72.4180186446,72.8893705772,81.8777233218
430,74.9509329597,72.569023273,73.0680434774,82.0924273446
440,75.1250033789,72.7380112256,73.2339442751,82.2969135296
450,75.2793565818,72.9670283387,73.4318008673,82.4947701218
460,75.4435414561,73.1651318333,73.5999384655,82.7334647452
470,75.5964547712,73.3331160415,73.7233114763,82.8721919607
480,75.7030684741,73.4842424237,73.8712173366,83.0197493167
490,75.8143313461,73.5874965796,74.0328722795,83.1903808674
